AJ620205.1	Alphapapillomavirus 8 - Human papillomavirus 43 (HPV-43)		
X74463.1	Alphapapillomavirus 8 - Human papillomavirus 7 (HPV-7)		
AF419318.1	Alphapapillomavirus 8 - Human papillomavirus 91 (HPV-91)		
K02718.1	Alphapapillomavirus 9 - Human papillomavirus 16 (HPV-16)		
J04353.1	Alphapapillomavirus 9 - Human papillomavirus 31 (HPV-31)		
M12732.1	Alphapapillomavirus 9 - Human papillomavirus 33 (HPV-33)		
X74477.1	Alphapapillomavirus 9 - Human papillomavirus 35 (HPV-35)		
X74481.1	Alphapapillomavirus 9 - Human papillomavirus 52 (HPV-52)		
D90400.1	Alphapapillomavirus 9 - Human papillomavirus 58 (HPV-58)		
D21208.1	Alphapapillomavirus 9 - Human papillomavirus 67 (HPV-67)		
HQ696595.1	Alphapolyomavirus nonihominis - Human polyomavirus 9 (HPyV9)		
GU989205.1	Alphapolyomavirus octihominis - Trichodysplasia spinulosa-associated polyomavirus (TSPyV)		
KY404016.1	Alphapolyomavirus quardecihominis - LI polyomavirus (LIPyV)		
HM011556.1	Alphapolyomavirus quintihominis - Merkel cell polyomavirus (MCPyV)		
KF954417.1	Alphapolyomavirus terdecihominis - New Jersey polyomavirus (NJPyV)		
AB041007.1	Alphatorquevirus homin1 - Torque teno virus 1 (TTV1)		
AB064607.1	Alphatorquevirus homin10 - Torque teno virus 10 (TTV10)		
AF345526.1	Alphatorquevirus homin13 - Torque teno virus 13 (TTV13)		
AB037926.1	Alphatorquevirus homin14 - Torque teno virus 14 (TTV14)		
AB028668.1	Alphatorquevirus homin15 - Torque teno virus 15 (TTV15) / Torque teno virus 16 (TTV16)		
AX025830.1	Alphatorquevirus homin17 - Torque teno virus 17 (TTV17)		
AX025718.1	Alphatorquevirus homin18 - Torque teno virus 17 (TTV18)		
AB025946.2	Alphatorquevirus homin19 - Torque teno virus 19 (TTV19)		
AB049608.1	Alphatorquevirus homin2 - Torque teno virus 2 (TTV2)		
AB060594.1	Alphatorquevirus homin20 - Torque teno virus 20 (TTV20)		
AF348409.1	Alphatorquevirus homin21 - Torque teno virus 21 (TTV21)		
AB060597.1	Alphatorquevirus homin24 - Torque teno virus 22 (TTV22) / Torque teno virus 23 (TTV23) / Torque teno virus 24 (TTV24)		
AB038621.1	Alphatorquevirus homin29 - Torque teno virus 27 (TTV22) / Torque teno virus 28 (TTV23) / Torque teno virus 29 (TTV24)		
AY666122.2	Alphatorquevirus homin3 - Torque teno virus 3 (TTV3)		
KJ082064.1	Alphatorquevirus homin31 - Torque teno virus 31 (TTV31)		
AB041957.1	Alphatorquevirus homin4 - Torque teno virus 4 (TTV4)		
AF345523.1	Alphatorquevirus homin5 - Torque teno virus 5 (TTV5)		
AF435014.1	Alphatorquevirus homin6 - Torque teno virus 6 (TTV6)		
AF261761.1	Alphatorquevirus homin7 - Torque teno virus 7 (TTV7) / Torque teno virus 8 (TTV8)		
DQ187006.1	Alphatorquevirus homin9 - Torque teno virus 9 (TTV9) / Torque teno virus 11 (TTV11) / Torque teno virus 12 (TTV12)		
AF369024.2	Alphavirus chikungunya - Chikungunya virus (CHIKV)		
KP164568.1	Alphavirus chikungunya - Chikungunya virus (CHIKV)		
X63135.1	"Alphavirus eastern - Eastern equine encephalitis virus, North American (EEEV-NA)"		
EF151503.1	"Alphavirus eastern - Eastern equine encephalitis virus, South American (EEEV-SA)"		
AF237947.1	Alphavirus mayaro - Mayaro virus (MAYV)		
AF079457.1	Alphavirus onyong - ONyong-nyong virus (ONNV)		
GQ433354.1	Alphavirus rossriver - Ross River virus (RRV)		
X04129.1	Alphavirus semliki - Semliki Forest virus (SFV)		
AF429428.1	Alphavirus sindbis - Sindbis virus (SINV)		
L01442.2	Alphavirus venezuelan - Venezuelan equine encephalitis virus IAB (VEEV-IAB)		
AF375051.1	Alphavirus venezuelan - Venezuelan equine encephalitis virus IC (VEEV-IC)		
L00930.1	Alphavirus venezuelan - Venezuelan equine encephalitis virus ID (VEEV-ID)		
U34999.1	Alphavirus venezuelan - Venezuelan equine encephalitis virus IE (VEEV-IE)		
AF075257.1	Alphavirus venezuelan - Venezuelan equine encephalitis virus IF (VEEV-IF)		
AF075251.1	Alphavirus venezuelan - Venezuelan equine encephalitis virus II (VEEV-II)		
AF075253.1	Alphavirus venezuelan - Venezuelan equine encephalitis virus IIIA (VEEV-IIIA)		
AF075254.1	Alphavirus venezuelan - Venezuelan equine encephalitis virus IIIB (VEEV-IIIB)		
AF075255.1	Alphavirus venezuelan - Venezuelan equine encephalitis virus IIIC (VEEV-IIIC)		
AF075256.1	Alphavirus venezuelan - Venezuelan equine encephalitis virus IV (VEEV-IV)		
AF075259.1	Alphavirus venezuelan - Venezuelan equine encephalitis virus V (VEEV-V)		
AF075258.1	Alphavirus venezuelan - Venezuelan equine encephalitis virus VI (VEEV-VI)		
AF214040.1	"Alphavirus western - Western equine encephalitis virus, North American (WEEV-NA)"		
GQ287646.1	"Alphavirus western - Western equine encephalitis virus, South American (WEEV-SA)"		
HM029238.1	Avastrovirus galli - Avastrovirus 2 (AAstV2)		
FJ434664.1	Avastrovirus intestini - Avastrovirus 3 (AAstV3)		
Y15936.2	Avastrovirus meleagridis - Avastrovirus 1 (AAstV1)		
JX869059.2	Betacoronavirus cameli - Middle East respiratory syndrome-related coronavirus (MERS-CoV)		
AY585228.1	Betacoronavirus gravedinis - Human coronavirus OC43 (HCoV-OC43)		
AY597011.2	Betacoronavirus hongkongense - Human coronavirus HKU1 (HCoV-HKU1)		
AY274119.3	Betacoronavirus pandemicum - Severe acute respiratory syndrome coronavirus (SARS-CoV)		
MN908947.3	Betacoronavirus pandemicum - Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)		
KY352407.1	Betacoronavirus pandemicum - Severe acute respiratory syndrome-related coronavirus (SARSr-CoV)		
WSS4768784	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Austria/1359417/2021"	segment 1 (PB2)	2025-2026 Northern Hemisphere Influenza Season
WSS4768783	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Austria/1359417/2021"	segment 2 (PB1)	2025-2026 Northern Hemisphere Influenza Season
WSS4768779	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Austria/1359417/2021"	segment 3 (PA)	2025-2026 Northern Hemisphere Influenza Season
WSS4768777	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Austria/1359417/2021"	segment 4 (HA)	2025-2026 Northern Hemisphere Influenza Season
WSS4768782	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Austria/1359417/2021"	segment 5 (NP)	2025-2026 Northern Hemisphere Influenza Season
WSS4768778	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Austria/1359417/2021"	segment 6 (NA)	2025-2026 Northern Hemisphere Influenza Season
WSS4768781	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Austria/1359417/2021"	segment 7 (MP)	2025-2026 Northern Hemisphere Influenza Season
WSS4768780	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Austria/1359417/2021"	segment 7 (NS)	2025-2026 Northern Hemisphere Influenza Season
AF101982.1	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Lee/1940"	segment 1 (PB2)	
M14880.1	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Lee/1940"	segment 2 (PB1)	
AF102017.1	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Lee/1940"	segment 3 (PA)	
K00423.1	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Lee/1940"	segment 4 (HA)	
K01395.1	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Lee/1940"	segment 5 (NP)	
J02095.1	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Lee/1940"	segment 6 (NA)	
J02094.1	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Lee/1940"	segment 7 (MP)	
J02096.1	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/Lee/1940"	segment 8 (NS)	
WSS4768813	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/PHUKET/3073/2013"	segment 1 (PB2)	2025-2026 Northern Hemisphere Influenza Season
WSS4768814	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/PHUKET/3073/2013"	segment 2 (PB1)	2025-2026 Northern Hemisphere Influenza Season
WSS4768812	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/PHUKET/3073/2013"	segment 3 (PA)	2025-2026 Northern Hemisphere Influenza Season
WSS4768816	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/PHUKET/3073/2013"	segment 4 (HA)	2025-2026 Northern Hemisphere Influenza Season
WSS4768809	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/PHUKET/3073/2013"	segment 5 (NP)	2025-2026 Northern Hemisphere Influenza Season
WSS4768815	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/PHUKET/3073/2013"	segment 6 (NA)	2025-2026 Northern Hemisphere Influenza Season
WSS4768811	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/PHUKET/3073/2013"	segment 7 (MP)	2025-2026 Northern Hemisphere Influenza Season
WSS4768810	"Betainfluenzavirus influenzae - Influenza B virus (IBV), strain B/PHUKET/3073/2013"	segment 7 (NS)	2025-2026 Northern Hemisphere Influenza Season
U85660.1	Betapapillomavirus - Human papillomavirus 206 (HPV-206)		
KY242583.1	Betapapillomavirus - Human papillomavirus 209 (HPV-209)		
MK080568.2	Betapapillomavirus - Human papillomavirus 227 (HPV-227)		
FM955841.1	Betapapillomavirus 1 - Human papillomavirus 105 (HPV-105)		
GQ246951.1	Betapapillomavirus 1 - Human papillomavirus 118 (HPV-118)		
X74466.1	Betapapillomavirus 1 - Human papillomavirus 12 (HPV-12)		
GQ845446.1	Betapapillomavirus 1 - Human papillomavirus 124 (HPV-124)		
X74467.1	Betapapillomavirus 1 - Human papillomavirus 14 (HPV-14)		
HM999995.1	Betapapillomavirus 1 - Human papillomavirus 143 (HPV-143)		
JF304768.1	Betapapillomavirus 1 - Human papillomavirus 152 (HPV-152)		
X74470.1	Betapapillomavirus 1 - Human papillomavirus 19 (HPV-19)		
KR816182.1	Betapapillomavirus 1 - Human papillomavirus 195 (HPV-195)		
KR816183.1	Betapapillomavirus 1 - Human papillomavirus 196 (HPV-196)		
U31778.1	Betapapillomavirus 1 - Human papillomavirus 20 (HPV-20)		
U31779.1	Betapapillomavirus 1 - Human papillomavirus 21 (HPV-21)		
U31782.1	Betapapillomavirus 1 - Human papillomavirus 24 (HPV-24)		
X74471.1	Betapapillomavirus 1 - Human papillomavirus 25 (HPV-25)		
